no,name,relation,target_attribute
NO.220,海枝枝（洋红沙丁）,resist,火
NO.220,海枝枝（洋红沙丁）,resist,机械
NO.220,海枝枝（洋红沙丁）,resist,普通
NO.220,海枝枝（洋红沙丁）,resist,毒
NO.220,海枝枝（洋红沙丁）,resist,虫
NO.220,海枝枝（洋红沙丁）,resist,武
NO.220,海枝枝（翠绿纶布）,weak_against,草
NO.220,海枝枝（翠绿纶布）,weak_against,电
NO.220,海枝枝（翠绿纶布）,weak_against,光
NO.220,海枝枝（翠绿纶布）,weak_against,幽
NO.220,海枝枝（翠绿纶布）,weak_against,恶
NO.220,海枝枝（翠绿纶布）,resist,火
NO.220,海枝枝（翠绿纶布）,resist,机械
NO.220,海枝枝（翠绿纶布）,resist,普通
NO.220,海枝枝（翠绿纶布）,resist,毒
NO.220,海枝枝（翠绿纶布）,resist,虫
NO.220,海枝枝（翠绿纶布）,resist,武
NO.235,香草甜甜（杨桃饰品）,strong_against,草
NO.235,香草甜甜（杨桃饰品）,strong_against,地
NO.235,香草甜甜（杨桃饰品）,strong_against,龙
NO.235,香草甜甜（杨桃饰品）,strong_against,翼
NO.235,香草甜甜（杨桃饰品）,weak_against,火
NO.235,香草甜甜（杨桃饰品）,weak_against,武
NO.235,香草甜甜（杨桃饰品）,weak_against,地
NO.235,香草甜甜（杨桃饰品）,weak_against,机械
NO.235,香草甜甜（杨桃饰品）,resist,水
NO.235,香草甜甜（杨桃饰品）,resist,冰
NO.235,香草甜甜（杨桃饰品）,resist,光
NO.235,香草甜甜（杨桃饰品）,resisted,火
NO.235,香草甜甜（杨桃饰品）,resisted,冰
NO.235,香草甜甜（杨桃饰品）,resisted,机械
NO.235,香草甜甜（蓝莓饰品）,strong_against,草
NO.235,香草甜甜（蓝莓饰品）,strong_against,地
NO.235,香草甜甜（蓝莓饰品）,strong_against,龙
NO.235,香草甜甜（蓝莓饰品）,strong_against,翼
NO.235,香草甜甜（蓝莓饰品）,weak_against,火
NO.235,香草甜甜（蓝莓饰品）,weak_against,武
NO.235,香草甜甜（蓝莓饰品）,weak_against,地
NO.235,香草甜甜（蓝莓饰品）,weak_against,机械
NO.235,香草甜甜（蓝莓饰品）,resist,水
NO.235,香草甜甜（蓝莓饰品）,resist,冰
NO.235,香草甜甜（蓝莓饰品）,resist,光
NO.235,香草甜甜（蓝莓饰品）,resisted,火
NO.235,香草甜甜（蓝莓饰品）,resisted,冰
NO.235,香草甜甜（蓝莓饰品）,resisted,机械
NO.236,圣代甜甜（樱桃草莓口味）,strong_against,草
NO.236,圣代甜甜（樱桃草莓口味）,strong_against,地
NO.236,圣代甜甜（樱桃草莓口味）,strong_against,龙
NO.236,圣代甜甜（樱桃草莓口味）,strong_against,翼
NO.236,圣代甜甜（樱桃草莓口味）,weak_against,火
NO.236,圣代甜甜（樱桃草莓口味）,weak_against,武
NO.236,圣代甜甜（樱桃草莓口味）,weak_against,地
NO.236,圣代甜甜（樱桃草莓口味）,weak_against,机械
NO.236,圣代甜甜（樱桃草莓口味）,resist,水
NO.236,圣代甜甜（樱桃草莓口味）,resist,冰
NO.236,圣代甜甜（樱桃草莓口味）,resist,光
NO.236,圣代甜甜（樱桃草莓口味）,resisted,火
NO.236,圣代甜甜（樱桃草莓口味）,resisted,冰
NO.236,圣代甜甜（樱桃草莓口味）,resisted,机械
NO.236,圣代甜甜（樱桃抹茶口味）,strong_against,草
NO.236,圣代甜甜（樱桃抹茶口味）,strong_against,地
NO.236,圣代甜甜（樱桃抹茶口味）,strong_against,龙
NO.236,圣代甜甜（樱桃抹茶口味）,strong_against,翼
NO.236,圣代甜甜（樱桃抹茶口味）,weak_against,火
NO.236,圣代甜甜（樱桃抹茶口味）,weak_against,武
NO.236,圣代甜甜（樱桃抹茶口味）,weak_against,地
NO.236,圣代甜甜（樱桃抹茶口味）,weak_against,机械
NO.236,圣代甜甜（樱桃抹茶口味）,resist,水
NO.236,圣代甜甜（樱桃抹茶口味）,resist,冰
NO.236,圣代甜甜（樱桃抹茶口味）,resist,光
NO.236,圣代甜甜（樱桃抹茶口味）,resisted,火
NO.236,圣代甜甜（樱桃抹茶口味）,resisted,冰
NO.236,圣代甜甜（樱桃抹茶口味）,resisted,机械
NO.236,圣代甜甜（蓝莓巧克力口味）,strong_against,草
NO.236,圣代甜甜（蓝莓巧克力口味）,strong_against,地
NO.236,圣代甜甜（蓝莓巧克力口味）,strong_against,龙
NO.236,圣代甜甜（蓝莓巧克力口味）,strong_against,翼
NO.236,圣代甜甜（蓝莓巧克力口味）,weak_against,火
NO.236,圣代甜甜（蓝莓巧克力口味）,weak_against,武
NO.236,圣代甜甜（蓝莓巧克力口味）,weak_against,地
NO.236,圣代甜甜（蓝莓巧克力口味）,weak_against,机械
NO.236,圣代甜甜（蓝莓巧克力口味）,resist,水
NO.236,圣代甜甜（蓝莓巧克力口味）,resist,冰
NO.236,圣代甜甜（蓝莓巧克力口味）,resist,光
NO.236,圣代甜甜（蓝莓巧克力口味）,resisted,火
NO.236,圣代甜甜（蓝莓巧克力口味）,resisted,冰
NO.236,圣代甜甜（蓝莓巧克力口味）,resisted,机械
NO.236,圣代甜甜（蓝莓草莓口味）,strong_against,草
NO.236,圣代甜甜（蓝莓草莓口味）,strong_against,地
NO.236,圣代甜甜（蓝莓草莓口味）,strong_against,龙
NO.236,圣代甜甜（蓝莓草莓口味）,strong_against,翼
NO.236,圣代甜甜（蓝莓草莓口味）,weak_against,火
NO.236,圣代甜甜（蓝莓草莓口味）,weak_against,武
NO.236,圣代甜甜（蓝莓草莓口味）,weak_against,地
NO.236,圣代甜甜（蓝莓草莓口味）,weak_against,机械
NO.236,圣代甜甜（蓝莓草莓口味）,resist,水
NO.236,圣代甜甜（蓝莓草莓口味）,resist,冰
NO.236,圣代甜甜（蓝莓草莓口味）,resist,光
NO.236,圣代甜甜（蓝莓草莓口味）,resisted,火
NO.236,圣代甜甜（蓝莓草莓口味）,resisted,冰
NO.236,圣代甜甜（蓝莓草莓口味）,resisted,机械
NO.236,圣代甜甜（蓝莓抹茶口味）,strong_against,草
NO.236,圣代甜甜（蓝莓抹茶口味）,strong_against,地
NO.236,圣代甜甜（蓝莓抹茶口味）,strong_against,龙
NO.236,圣代甜甜（蓝莓抹茶口味）,strong_against,翼
NO.236,圣代甜甜（蓝莓抹茶口味）,weak_against,火
NO.236,圣代甜甜（蓝莓抹茶口味）,weak_against,武
NO.236,圣代甜甜（蓝莓抹茶口味）,weak_against,地
NO.236,圣代甜甜（蓝莓抹茶口味）,weak_against,机械
NO.236,圣代甜甜（蓝莓抹茶口味）,resist,水
NO.236,圣代甜甜（蓝莓抹茶口味）,resist,冰
NO.236,圣代甜甜（蓝莓抹茶口味）,resist,光
NO.236,圣代甜甜（蓝莓抹茶口味）,resisted,火
NO.236,圣代甜甜（蓝莓抹茶口味）,resisted,冰
NO.236,圣代甜甜（蓝莓抹茶口味）,resisted,机械
NO.236,圣代甜甜（杨桃巧克力口味）,strong_against,草
NO.236,圣代甜甜（杨桃巧克力口味）,strong_against,地
NO.236,圣代甜甜（杨桃巧克力口味）,strong_against,龙
NO.236,圣代甜甜（杨桃巧克力口味）,strong_against,翼
NO.236,圣代甜甜（杨桃巧克力口味）,weak_against,火
NO.236,圣代甜甜（杨桃巧克力口味）,weak_against,武
NO.236,圣代甜甜（杨桃巧克力口味）,weak_against,地
NO.236,圣代甜甜（杨桃巧克力口味）,weak_against,机械
NO.236,圣代甜甜（杨桃巧克力口味）,resist,水
NO.236,圣代甜甜（杨桃巧克力口味）,resist,冰
NO.236,圣代甜甜（杨桃巧克力口味）,resist,光
NO.236,圣代甜甜（杨桃巧克力口味）,resisted,火
NO.236,圣代甜甜（杨桃巧克力口味）,resisted,冰
NO.236,圣代甜甜（杨桃巧克力口味）,resisted,机械
NO.236,圣代甜甜（杨桃草莓口味）,strong_against,草
NO.236,圣代甜甜（杨桃草莓口味）,strong_against,地
NO.236,圣代甜甜（杨桃草莓口味）,strong_against,龙
NO.236,圣代甜甜（杨桃草莓口味）,strong_against,翼
NO.236,圣代甜甜（杨桃草莓口味）,weak_against,火
NO.236,圣代甜甜（杨桃草莓口味）,weak_against,武
NO.236,圣代甜甜（杨桃草莓口味）,weak_against,地
NO.236,圣代甜甜（杨桃草莓口味）,weak_against,机械
NO.236,圣代甜甜（杨桃草莓口味）,resist,水
NO.236,圣代甜甜（杨桃草莓口味）,resist,冰
NO.236,圣代甜甜（杨桃草莓口味）,resist,光
NO.236,圣代甜甜（杨桃草莓口味）,resisted,火
NO.236,圣代甜甜（杨桃草莓口味）,resisted,冰
NO.236,圣代甜甜（杨桃草莓口味）,resisted,机械
NO.236,圣代甜甜（杨桃抹茶口味）,strong_against,草
NO.236,圣代甜甜（杨桃抹茶口味）,strong_against,地
NO.236,圣代甜甜（杨桃抹茶口味）,strong_against,龙
NO.236,圣代甜甜（杨桃抹茶口味）,strong_against,翼
NO.236,圣代甜甜（杨桃抹茶口味）,weak_against,火
NO.236,圣代甜甜（杨桃抹茶口味）,weak_against,武
NO.236,圣代甜甜（杨桃抹茶口味）,weak_against,地
NO.236,圣代甜甜（杨桃抹茶口味）,weak_against,机械
NO.236,圣代甜甜（杨桃抹茶口味）,resist,水
NO.236,圣代甜甜（杨桃抹茶口味）,resist,冰
NO.236,圣代甜甜（杨桃抹茶口味）,resist,光
NO.236,圣代甜甜（杨桃抹茶口味）,resisted,火
NO.236,圣代甜甜（杨桃抹茶口味）,resisted,冰
NO.236,圣代甜甜（杨桃抹茶口味）,resisted,机械
NO.237,刺轮砣（下弦的样子）,weak_against,地
NO.237,刺轮砣（下弦的样子）,weak_against,恶
NO.237,刺轮砣（下弦的样子）,weak_against,幻
NO.237,刺轮砣（下弦的样子）,weak_against,机械
NO.237,刺轮砣（下弦的样子）,resist,草
NO.237,刺轮砣（下弦的样子）,resist,虫
NO.237,刺轮砣（下弦的样子）,resist,武
NO.237,刺轮砣（下弦的样子）,resist,萌
NO.238,月亮砣（下弦的样子）,weak_against,地
NO.238,月亮砣（下弦的样子）,weak_against,恶
NO.238,月亮砣（下弦的样子）,weak_against,幻
NO.238,月亮砣（下弦的样子）,weak_against,机械
NO.238,月亮砣（下弦的样子）,resist,草
NO.238,月亮砣（下弦的样子）,resist,虫
NO.238,月亮砣（下弦的样子）,resist,武
NO.238,月亮砣（下弦的样子）,resist,萌
NO.258,乌达（极夜的样子）,weak_against,虫
NO.258,乌达（极夜的样子）,weak_against,武
NO.258,乌达（极夜的样子）,weak_against,萌
NO.258,乌达（极夜的样子）,weak_against,火
NO.258,乌达（极夜的样子）,weak_against,地
NO.258,乌达（极夜的样子）,weak_against,机械
NO.258,乌达（极夜的样子）,resist,幽
NO.258,乌达（极夜的样子）,resist,龙
NO.258,乌达（极夜的样子）,resist,水
NO.258,乌达（极夜的样子）,resist,冰
NO.259,迷你乌（极夜的样子）,weak_against,虫
NO.259,迷你乌（极夜的样子）,weak_against,武
NO.259,迷你乌（极夜的样子）,weak_against,萌
NO.259,迷你乌（极夜的样子）,weak_against,火
NO.259,迷你乌（极夜的样子）,weak_against,地
NO.259,迷你乌（极夜的样子）,weak_against,机械
NO.259,迷你乌（极夜的样子）,resist,幽
NO.259,迷你乌（极夜的样子）,resist,龙
NO.259,迷你乌（极夜的样子）,resist,水
NO.259,迷你乌（极夜的样子）,resist,冰
NO.260,乌拉塔（极夜的样子）,weak_against,虫
NO.260,乌拉塔（极夜的样子）,weak_against,武
NO.260,乌拉塔（极夜的样子）,weak_against,萌
NO.260,乌拉塔（极夜的样子）,weak_against,火
NO.260,乌拉塔（极夜的样子）,weak_against,地
NO.260,乌拉塔（极夜的样子）,weak_against,机械
NO.260,乌拉塔（极夜的样子）,resist,幽
NO.260,乌拉塔（极夜的样子）,resist,龙
NO.260,乌拉塔（极夜的样子）,resist,水
NO.260,乌拉塔（极夜的样子）,resist,冰
NO.277,地鼠（储水期的样子）,strong_against,火
NO.277,地鼠（储水期的样子）,strong_against,冰
NO.277,地鼠（储水期的样子）,strong_against,电
NO.277,地鼠（储水期的样子）,strong_against,毒
NO.277,地鼠（储水期的样子）,weak_against,草
NO.277,地鼠（储水期的样子）,weak_against,水
NO.277,地鼠（储水期的样子）,weak_against,冰
NO.277,地鼠（储水期的样子）,weak_against,武
NO.277,地鼠（储水期的样子）,weak_against,机械
NO.277,地鼠（储水期的样子）,resist,普通
NO.277,地鼠（储水期的样子）,resist,火
NO.277,地鼠（储水期的样子）,resist,翼
NO.277,地鼠（储水期的样子）,resist,电
NO.277,地鼠（储水期的样子）,resist,毒
NO.277,地鼠（储水期的样子）,resisted,草
NO.277,地鼠（储水期的样子）,resisted,武
NO.278,遁鼠（储水期的样子）,strong_against,火
NO.278,遁鼠（储水期的样子）,strong_against,冰
NO.278,遁鼠（储水期的样子）,strong_against,电
NO.278,遁鼠（储水期的样子）,strong_against,毒
NO.278,遁鼠（储水期的样子）,weak_against,草
NO.278,遁鼠（储水期的样子）,weak_against,水
NO.278,遁鼠（储水期的样子）,weak_against,冰
NO.278,遁鼠（储水期的样子）,weak_against,武
NO.278,遁鼠（储水期的样子）,weak_against,机械
NO.278,遁鼠（储水期的样子）,resist,普通
NO.278,遁鼠（储水期的样子）,resist,火
NO.278,遁鼠（储水期的样子）,resist,翼
NO.278,遁鼠（储水期的样子）,resist,电
NO.278,遁鼠（储水期的样子）,resist,毒
NO.278,遁鼠（储水期的样子）,resisted,草
NO.278,遁鼠（储水期的样子）,resisted,武
NO.279,遁地鼠（储水期的样子）,strong_against,火
NO.279,遁地鼠（储水期的样子）,strong_against,冰
NO.279,遁地鼠（储水期的样子）,strong_against,电
NO.279,遁地鼠（储水期的样子）,strong_against,毒
NO.279,遁地鼠（储水期的样子）,weak_against,草
NO.279,遁地鼠（储水期的样子）,weak_against,水
NO.279,遁地鼠（储水期的样子）,weak_against,冰
NO.279,遁地鼠（储水期的样子）,weak_against,武
NO.279,遁地鼠（储水期的样子）,weak_against,机械
NO.279,遁地鼠（储水期的样子）,resist,普通
NO.279,遁地鼠（储水期的样子）,resist,火
NO.279,遁地鼠（储水期的样子）,resist,翼
NO.279,遁地鼠（储水期的样子）,resist,电
NO.279,遁地鼠（储水期的样子）,resist,毒
NO.279,遁地鼠（储水期的样子）,resisted,草
NO.279,遁地鼠（储水期的样子）,resisted,武
NO.004,叶冕魔力猫,strong_against,水
NO.004,叶冕魔力猫,strong_against,地
NO.004,叶冕魔力猫,strong_against,光
NO.004,叶冕魔力猫,weak_against,火
NO.004,叶冕魔力猫,weak_against,冰
NO.004,叶冕魔力猫,weak_against,毒
NO.004,叶冕魔力猫,weak_against,虫
NO.004,叶冕魔力猫,weak_against,翼
NO.004,叶冕魔力猫,resist,水
NO.004,叶冕魔力猫,resist,地
NO.004,叶冕魔力猫,resist,电
NO.004,叶冕魔力猫,resist,光
NO.004,叶冕魔力猫,resisted,火
NO.004,叶冕魔力猫,resisted,龙
NO.004,叶冕魔力猫,resisted,毒
NO.004,叶冕魔力猫,resisted,虫
NO.004,叶冕魔力猫,resisted,翼
NO.004,叶冕魔力猫,resisted,机械
NO.007,烈火战神,strong_against,草
NO.007,烈火战神,strong_against,冰
NO.007,烈火战神,strong_against,虫
NO.007,烈火战神,strong_against,机械
NO.007,烈火战神,weak_against,水
NO.007,烈火战神,weak_against,地
NO.007,烈火战神,resist,草
NO.007,烈火战神,resist,冰
NO.007,烈火战神,resist,虫
NO.007,烈火战神,resist,机械
NO.007,烈火战神,resist,萌
NO.007,烈火战神,resisted,水
NO.007,烈火战神,resisted,地
NO.007,烈火战神,resisted,龙
NO.010,圣水守护,strong_against,火
NO.010,圣水守护,strong_against,地
NO.010,圣水守护,strong_against,机械
NO.010,圣水守护,weak_against,草
NO.010,圣水守护,weak_against,电
NO.010,圣水守护,resist,火
NO.010,圣水守护,resist,机械
NO.010,圣水守护,resisted,草
NO.010,圣水守护,resisted,冰
NO.010,圣水守护,resisted,龙
NO.011,鸭吉吉国王,weak_against,武
NO.011,鸭吉吉国王,resist,幽
NO.011,鸭吉吉国王,resisted,幽
NO.011,鸭吉吉国王,resisted,机械
NO.011,鸭吉吉国王,resisted,地
NO.020,霜翼领主,strong_against,草
NO.020,霜翼领主,strong_against,虫
NO.020,霜翼领主,strong_against,武
NO.020,霜翼领主,weak_against,冰
NO.020,霜翼领主,weak_against,电
NO.020,霜翼领主,resist,草
NO.020,霜翼领主,resist,虫
NO.020,霜翼领主,resist,武
NO.020,霜翼领主,resisted,龙
NO.020,霜翼领主,resisted,电
NO.020,霜翼领主,resisted,机械
NO.020,霜翼领主,resisted,地
NO.029,迷障布莱克,strong_against,火
NO.029,迷障布莱克,strong_against,冰
NO.029,迷障布莱克,strong_against,电
NO.029,迷障布莱克,strong_against,毒
NO.029,迷障布莱克,weak_against,草
NO.029,迷障布莱克,weak_against,水
NO.029,迷障布莱克,weak_against,冰
NO.029,迷障布莱克,weak_against,武
NO.029,迷障布莱克,weak_against,机械
NO.029,迷障布莱克,resist,普通
NO.029,迷障布莱克,resist,火
NO.029,迷障布莱克,resist,翼
NO.029,迷障布莱克,resist,电
NO.029,迷障布莱克,resist,毒
NO.029,迷障布莱克,resisted,草
NO.029,迷障布莱克,resisted,武
NO.035,幻影荆棘,weak_against,幽
NO.035,幻影荆棘,weak_against,恶
NO.035,幻影荆棘,weak_against,火
NO.035,幻影荆棘,weak_against,冰
NO.035,幻影荆棘,weak_against,翼
NO.035,幻影荆棘,resist,普通
NO.035,幻影荆棘,resist,武
NO.035,幻影荆棘,resist,水
NO.035,幻影荆棘,resist,地
NO.035,幻影荆棘,resist,电
NO.043,奇丽果,strong_against,水
NO.043,奇丽果,strong_against,地
